interpro_id	all_genes_with	all_genes_without	test_genes_with	test_genes_without	fra_all_genes_with	fra_test_genes_with	chisq_statistic	chisq_df	chisq_p	interpro_description	pos_neg	p.adj
Sp34_40282200.t1	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase superfamily
Sp34_40282700.t1	IPR009030	Growth factor receptor cysteine-rich domain superfamily
Sp34_40282700.t1	IPR039181	EIG121-like
Sp34_40282800.t1	IPR006028	Gamma-aminobutyric acid A receptor/Glycine receptor alpha
Sp34_40282800.t1	IPR006029	Neurotransmitter-gated ion-channel transmembrane domain
Sp34_40282800.t1	IPR006201	Neurotransmitter-gated ion-channel
Sp34_40282800.t1	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain
Sp34_40282800.t1	IPR018000	Neurotransmitter-gated ion-channel, conserved site
Sp34_40282800.t1	IPR036719	Neurotransmitter-gated ion-channel transmembrane domain superfamily
Sp34_40282800.t1	IPR036734	Neurotransmitter-gated ion-channel ligand-binding domain superfamily
Sp34_40282800.t1	IPR038050	Neuronal acetylcholine receptor
Sp34_40282900.t1	IPR001888	Transposase, type 1
Sp34_40282900.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_40282900.t1	IPR036397	Ribonuclease H superfamily
Sp34_40282900.t1	IPR041426	Mos1 transposase, HTH domain
Sp34_40283000.t1	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain
Sp34_40283000.t1	IPR036734	Neurotransmitter-gated ion-channel ligand-binding domain superfamily
Sp34_40283100.t1	IPR002492	Transposase, Tc1-like
Sp34_40283100.t1	IPR009057	Homeobox-like domain superfamily
Sp34_40283100.t1	IPR036397	Ribonuclease H superfamily
Sp34_40283200.t1	IPR036397	Ribonuclease H superfamily
Sp34_40283300.t1	IPR001357	BRCT domain
Sp34_40283300.t1	IPR002110	Ankyrin repeat
Sp34_40283300.t1	IPR003125	Domain of unknown function WSN
Sp34_40283300.t1	IPR036420	BRCT domain superfamily
Sp34_40283300.t1	IPR036770	Ankyrin repeat-containing domain superfamily
Sp34_40283600.t1	IPR001356	Homeobox domain
Sp34_40283600.t1	IPR003350	CUT domain
Sp34_40283600.t1	IPR009057	Homeobox-like domain superfamily
Sp34_40283600.t1	IPR010982	Lambda repressor-like, DNA-binding domain superfamily
Sp34_40283700.t1	IPR003366	CUB-like domain
Sp34_40283910.t1	IPR000340	Dual specificity phosphatase, catalytic domain
Sp34_40283910.t1	IPR000387	Tyrosine-specific protein phosphatases domain
Sp34_40283910.t1	IPR008343	Mitogen-activated protein (MAP) kinase phosphatase
Sp34_40283910.t1	IPR020422	Dual specificity protein phosphatase domain
Sp34_40283910.t1	IPR029021	Protein-tyrosine phosphatase-like
Sp34_40284000.t1	IPR000276	G protein-coupled receptor, rhodopsin-like
Sp34_40284000.t1	IPR017452	GPCR, rhodopsin-like, 7TM
Sp34_40284200.t1	IPR036397	Ribonuclease H superfamily
Sp34_40284200.t1	IPR038717	Tc1-like transposase, DDE domain
Sp34_40284300.t1	IPR019430	7TM GPCR, serpentine receptor class x (Srx)
Sp34_40284400.t1	IPR001661	Glycoside hydrolase, family 37
Sp34_40284400.t1	IPR008928	Six-hairpin glycosidase superfamily
Sp34_40284400.t1	IPR012341	Six-hairpin glycosidase-like superfamily
Sp34_40284500.t1	IPR013256	Chromatin SPT2
Sp34_40284600.t1	IPR000330	SNF2, N-terminal
Sp34_40284600.t1	IPR001650	Helicase, C-terminal
Sp34_40284600.t1	IPR001841	Zinc finger, RING-type
Sp34_40284600.t1	IPR013083	Zinc finger, RING/FYVE/PHD-type
Sp34_40284600.t1	IPR014001	Helicase superfamily 1/2, ATP-binding domain
Sp34_40284600.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_40284600.t1	IPR038718	SNF2-like, N-terminal domain superfamily
Sp34_40284800.t1	IPR005818	Linker histone H1/H5, domain H15
Sp34_40284800.t1	IPR005819	Linker histone H1/H5
Sp34_40284800.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_40284800.t1	IPR036390	Winged helix DNA-binding domain superfamily
Sp34_40284900.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_40285000.t1	IPR000477	Reverse transcriptase domain
Sp34_40285000.t1	IPR005135	Endonuclease/exonuclease/phosphatase
Sp34_40285000.t1	IPR013854	Transcription factor AP-2, C-terminal
Sp34_40285000.t1	IPR036691	Endonuclease/exonuclease/phosphatase superfamily
Sp34_40285000.t1	IPR043128	Reverse transcriptase/Diguanylate cyclase domain
Sp34_40285000.t1	IPR043502	DNA/RNA polymerase superfamily
Sp34_40285100.t1	IPR009667	Protein of unknown function DUF1258
Sp34_40285210.t1	IPR002015	Proteasome/cyclosome repeat
Sp34_40285210.t1	IPR011989	Armadillo-like helical
Sp34_40285210.t1	IPR016024	Armadillo-type fold
Sp34_40285210.t1	IPR016643	26S proteasome regulatory complex, non-ATPase subcomplex, Rpn1 subunit
Sp34_40285210.t1	IPR040892	RPN1, N-terminal
Sp34_40285210.t1	IPR041433	26S proteasome non-ATPase regulatory subunit RPN1, C-terminal
Sp34_40285300.t1	IPR007676	Ribophorin I
Sp34_40285400.t1	IPR000644	CBS domain
Sp34_40285400.t1	IPR001093	IMP dehydrogenase/GMP reductase
Sp34_40285400.t1	IPR005990	Inosine-5-monophosphate dehydrogenase	negative	1
IPR006439	3	31416	0	7827	9.54836245583882e-05	0	0.0201766332056444	1	0.887044874942157	HAD hydrolase, subfamily IA	negative	1
IPR006466	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	MiaB-like tRNA modifying enzyme, archaea/eukaryota	negative	1
IPR006509	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Splicing factor, RBM39-like	negative	1
IPR006515	2	31417	2	7825	6.36557497055922e-05	0.00025552574421873	0.772300871409216	1	0.379506199200264	Polyadenylate binding protein, human types 1, 2, 3, 4	negative	1
IPR006529	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	U2 snRNP auxilliary factor, large subunit, splicing factor	negative	1
IPR006532	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Poly-U binding splicing factor, PUF60-like	negative	1
IPR006535	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	HnRNP R/Q splicing factor	negative	1
IPR006536	2	31417	0	7827	6.36557497055922e-05	0	4.21992207482755e-25	1	0.999999999999482	HnRNP-L/PTB	negative	1
IPR006539	4	31415	2	7825	0.000127311499411184	0.00025552574421873	0.0961019423874538	1	0.756558573959798	P-type ATPase, subfamily IV	negative	1
IPR006544	3	31416	1	7826	9.54836245583882e-05	0.000127762872109365	4.81587351127405e-26	1	0.999999999999825	P-type ATPase, subfamily V	negative	1
IPR006548	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Splicing factor ELAV/Hu	negative	1
IPR006549	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	HAD-superfamily hydrolase,subfamily IIIA	negative	1
IPR006551	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Polynucleotide 3-phosphatase
Sp34_40059800.t1	IPR013954	Polynucleotide kinase 3 phosphatase
Sp34_40059800.t1	IPR023214	HAD superfamily
Sp34_40059800.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_40059800.t1	IPR036412	HAD-like superfamily
Sp34_40059900.t1	IPR006600	HTH CenpB-type DNA-binding domain
Sp34_40059900.t1	IPR009057	Homeobox-like domain superfamily
Sp34_40059900.t1	IPR018586	Brinker DNA-binding domain
Sp34_40060000.t1	IPR013219	Small ribosomal subunit protein mS33
Sp34_40060100.t1	IPR019024	Ribonuclease H2 subunit B, wHTH domain
Sp34_40060100.t1	IPR040456	Ribonuclease H2 subunit B
Sp34_40060200.t1	IPR000897	Signal recognition particle, SRP54 subunit, GTPase domain
Sp34_40060200.t1	IPR003593	AAA+ ATPase domain
Sp34_40060200.t1	IPR004125	Signal recognition particle, SRP54 subunit, M-domain
Sp34_40060200.t1	IPR006325	Signal recognition particle, SRP54 subunit, eukaryotic
Sp34_40060200.t1	IPR013822	Signal recognition particle SRP54, helical bundle
Sp34_40060200.t1	IPR022941	Signal recognition particle, SRP54 subunit
Sp34_40060200.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_40060200.t1	IPR036225	SRP/SRP receptor, N-terminal
Sp34_40060200.t1	IPR036891	Signal recognition particle, SRP54 subunit, M-domain superfamily
Sp34_40060200.t1	IPR042101	Signal recognition particle SRP54, N-terminal domain superfamily
Sp34_40060300.t1	IPR005331	Sulfotransferase
Sp34_40060300.t1	IPR007669	Carbohydrate sulfotransferase Chst-1
Sp34_40060400.t1	IPR007724	Poly(ADP-ribose) glycohydrolase
Sp34_40060400.t1	IPR046372	Poly (ADP-ribose) glycohydrolase (PARG), catalytic domain
Sp34_40060400.t1	IPR048362	Poly (ADP-ribose) glycohydrolase, helical domain
Sp34_40060500.t1	IPR007724	Poly(ADP-ribose) glycohydrolase
Sp34_40060500.t1	IPR046372	Poly (ADP-ribose) glycohydrolase (PARG), catalytic domain
Sp34_40060500.t1	IPR048362	Poly (ADP-ribose) glycohydrolase, helical domain
Sp34_40060700.t1	IPR002126	Cadherin-like
Sp34_40060700.t1	IPR015919	Cadherin-like superfamily
Sp34_40060700.t1	IPR020894	Cadherin conserved site
Sp34_40060800.t1	IPR004988	Protein of unknown function DUF273
Sp34_40060800.t1	IPR029044	Nucleotide-diphospho-sugar transferases
Sp34_40060900.t1	IPR017452	GPCR, rhodopsin-like, 7TM
Sp34_40060900.t1	IPR019427	7TM GPCR, serpentine receptor class w (Srw)
Sp34_40061000.t1	IPR000494	Receptor L-domain
Sp34_40061000.t1	IPR036941	Receptor L-domain superfamily
Sp34_40061100.t1	IPR000494	Receptor L-domain
Sp34_40061100.t1	IPR036941	Receptor L-domain superfamily
Sp34_40061200.t1	IPR001523	Paired domain
Sp34_40061200.t1	IPR009057	Homeobox-like domain superfamily
Sp34_40061200.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_40061200.t1	IPR043565	PAX family
Sp34_40061400.t1	IPR007185	DNA polymerase alpha/delta/epsilon, subunit B
Sp34_40061400.t1	IPR016266	DNA polymerase epsilon, subunit B
Sp34_40061400.t1	IPR024639	DNA polymerase epsilon subunit B, N-terminal
Sp34_40061600.t1	IPR000863	Sulfotransferase domain
Sp34_40061600.t1	IPR021930	Heparan sulphate-N-deacetylase
Sp34_40061600.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_40061600.t1	IPR037359	Heparan sulfate sulfotransferase
Sp34_40061800.t1	IPR000276	G protein-coupled receptor, rhodopsin-like
Sp34_40061800.t1	IPR017452	GPCR, rhodopsin-like, 7TM
Sp34_40062000.t1	IPR001357	BRCT domain
Sp34_40062000.t1	IPR002110	Ankyrin repeat
Sp34_40062000.t1	IPR036420	BRCT domain superfamily
Sp34_40062000.t1	IPR036770	Ankyrin repeat-containing domain superfamily
Sp34_40062100.t1	IPR001888	Transposase, type 1
Sp34_40062100.t1	IPR036397	Ribonuclease H superfamily
Sp34_40062100.t1	IPR041426	Mos1 transposase, HTH domain
Sp34_40062300.t1	IPR001357	BRCT domain
Sp34_40062300.t1	IPR002110	Ankyrin repeat
Sp34_40062300.t1	IPR003125	Domain of unknown function WSN
Sp34_40062300.t1	IPR036420	BRCT domain superfamily
Sp34_40062300.t1	IPR036770	Ankyrin repeat-containing domain superfamily
Sp34_40062500.t1	IPR009057	Homeobox-like domain superfamily
Sp34_40062500.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_40062600.t1	IPR036397	Ribonuclease H superfamily
Sp34_40062700.t1	IPR001357	BRCT domain
Sp34_40062700.t1	IPR002110	Ankyrin repeat
Sp34_40062700.t1	IPR036420	BRCT domain superfamily
Sp34_40062700.t1	IPR036770	Ankyrin repeat-containing domain superfamily
Sp34_40062800.t1	IPR003125	Domain of unknown function WSN
Sp34_40062900.t1	IPR001357	BRCT domain
Sp34_40062900.t1	IPR002110	Ankyrin repeat
Sp34_40062900.t1	IPR003125	Domain of unknown function WSN
Sp34_40062900.t1	IPR036420	BRCT domain superfamily
Sp34_40062900.t1	IPR036770	Ankyrin repeat-containing domain superfamily
Sp34_40063000.t1	IPR003125	Domain of unknown function WSN
Sp34_40063100.t1	IPR001357	BRCT domain
Sp34_40063100.t1	IPR002110	Ankyrin repeat
Sp34_40063100.t1	IPR036420	BRCT domain superfamily
Sp34_40063100.t1	IPR036770	Ankyrin repeat-containing domain superfamily
Sp34_40063300.t1	IPR002486	Nematode cuticle collagen, N-terminal
Sp34_40063300.t1	IPR008160	Collagen triple helix repeat
Sp34_40063400.t1	IPR000990	Innexin
Sp34_40063500.t1	IPR002035	von Willebrand factor, type A
Sp34_40063500.t1	IPR036465	von Willebrand factor A-like domain superfamily
Sp34_40063600.t1	IPR000536	Nuclear hormone receptor, ligand-binding domain
Sp34_40063600.t1	IPR001628	Zinc finger, nuclear hormone receptor-type
Sp34_40063600.t1	IPR013088	Zinc finger, NHR/GATA-type
Sp34_40063600.t1	IPR035500	Nuclear hormone receptor-like domain superfamily
Sp34_40063600.t1	IPR049636	Hepatocyte nuclear factor 4-like, DNA-binding domain
Sp34_40063910.t1	IPR000719	Protein kinase domain
Sp34_40063910.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_40064000.t1	IPR002634	BolA protein
Sp34_40064000.t1	IPR036065	BolA-like superfamily
Sp34_40064100.t1	IPR000439	Large ribosomal subunit protein eL15
Sp34_40064100.t1	IPR012678	Ribosomal protein uL23/eL15/eS24 core domain superfamily
Sp34_40064100.t1	IPR020925	Large ribosomal subunit protein eL15, conserved site
Sp34_40064100.t1	IPR024794	Large ribosomal subunit protein eL15 core domain superfamily
Sp34_40064200.t1	IPR006214	Bax inhibitor 1-related
Sp34_40064200.t1	IPR035871	Growth hormone-inducible transmembrane protein
Sp34_40064300.t1	IPR002486	Nematode cuticle collagen, N-terminal
Sp34_40064300.t1	IPR008160	Collagen triple helix repeat
Sp34_40064600.t1	IPR004895	Prenylated rab acceptor PRA1
Sp34_40064700.t1	IPR002164	Nucleosome assembly protein (NAP)
Sp34_40064700.t1	IPR037231	NAP-like superfamily
Sp34_40064910.t1	IPR000322	Glycoside hydrolase family 31, TIM barrel domain
Sp34_40064910.t1	IPR000519	P-type trefoil domain
Sp34_40064910.t1	IPR011013	Galactose mutarotase-like domain superfamily
Sp34_40064910.t1	IPR013780	Glycosyl hydrolase, all-beta
Sp34_40064910.t1	IPR017853	Glycoside hydrolase superfamily
Sp34_40064910.t1	IPR030458	Glycosyl hydrolases family 31, active site
Sp34_40064910.t1	IPR044913	P-type trefoil domain superfamily
Sp34_40064910.t1	IPR048395	Glycosyl hydrolase family 31, C-terminal domain
Sp34_40065000.t1	IPR035231	Protein of unknown function DUF5346
Sp34_40065300.t1	IPR016040	NAD(P)-binding domain
Sp34_40065300.t1	IPR036291	NAD(P)-binding domain superfamily
Sp34_40065300.t1	IPR044516	UDP-glucuronic acid decarboxylase
Sp34_40065400.t1	IPR000558	Histone H2B
Sp34_40065400.t1	IPR007125	Histone H2A/H2B/H3
Sp34_40065400.t1	IPR009072	Histone-fold
Sp34_40065500.t1	IPR002119	Histone H2A
Sp34_40065500.t1	IPR007125	Histone H2A/H2B/H3
Sp34_40065500.t1	IPR009072	Histone-fold
Sp34_40065500.t1	IPR032454	Histone H2A, C-terminal domain
Sp34_40065500.t1	IPR032458	Histone H2A conserved site
Sp34_40065600.t1	IPR000164	Histone H3/CENP-A
Sp34_40065600.t1	IPR007125	Histone H2A/H2B/H3
Sp34_40065600.t1	IPR009072	Histone-fold
Sp34_40065700.t1	IPR001951	Histone H4
Sp34_40065700.t1	IPR009072	Histone-fold
Sp34_40065700.t1	IPR019809	Histone H4, conserved site
Sp34_40065700.t1	IPR035425	CENP-T/Histone H4, histone fold
Sp34_40065900.t1	IPR000719	Protein kinase domain
Sp34_40065900.t1	IPR000980	SH2 domain
Sp34_40065900.t1	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
Sp34_40065900.t1	IPR008266	Tyrosine-protein kinase, active site
Sp34_40065900.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_40065900.t1	IPR017441	Protein kinase, ATP binding site
Sp34_40065900.t1	IPR020635	Tyrosine-protein kinase, catalytic domain
Sp34_40065900.t1	IPR036860	SH2 domain superfamily
Sp34_40066000.t1	IPR019306	Transmembrane protein 231
Sp34_40066100.t1	IPR000571	Zinc finger, CCCH-type
Sp34_40066100.t1	IPR036855	Zinc finger, CCCH-type superfamily
Sp34_40066100.t1	IPR045124	Protein suppressor of sable-like
Sp34_40066300.t1	IPR001223	Glycoside hydrolase family 18, catalytic domain
Sp34_40066300.t1	IPR011583	Chitinase II
Sp34_40066300.t1	IPR017853	Glycoside hydrolase superfamily
Sp34_40066400.t1	IPR017452	GPCR, rhodopsin-like, 7TM
Sp34_40066500.t1	IPR005814	Aminotransferase class-III
Sp34_40066500.t1	IPR015421	Pyridoxal phosphate-dependent transferase, major domain
Sp34_40066500.t1	IPR015422	Pyridoxal phosphate-dependent transferase, small domain
Sp34_40066500.t1	IPR015424	Pyridoxal phosphate-dependent transferase
Sp34_40066500.t1	IPR049704	Aminotransferases class-III pyridoxal-phosphate attachment site
Sp34_40066600.t1	IPR006583	PAN-3 domain
Sp34_40066600.t1	IPR016186	C-type lectin-like/link domain superfamily
Sp34_40066600.t1	IPR016187	C-type lectin fold
Sp34_40066700.t1	IPR000276	G protein-coupled receptor, rhodopsin-like
Sp34_40066700.t1	IPR019424	Serpentine type 7TM GPCR chemoreceptor Srsx
Sp34_40066700.t1	IPR047130	Serpentine type 7TM GPCR chemoreceptor Srsx, nematodes
Sp34_40066800.t1	IPR005828	Major facilitator, sugar transporter-like
Sp34_40066800.t1	IPR005829	Sugar transporter, conserved site
Sp34_40066800.t1	IPR020846	Major facilitator superfamily domain
Sp34_40066800.t1	IPR036259	MFS transporter superfamily
Sp34_40066900.t1	IPR005828	Major facilitator, sugar transporter-like
Sp34_40066900.t1	IPR005829	Sugar transporter, conserved site
Sp34_40066900.t1	IPR020846	Major facilitator superfamily domain
Sp34_40066900.t1	IPR036259	MFS transporter superfamily
Sp34_40067000.t1	IPR000477	Reverse transcriptase domain
Sp34_40067000.t1	IPR001584	Integrase, catalytic core
Sp34_40067000.t1	IPR001878	Zinc finger, CCHC-type
Sp34_40067000.t1	IPR012337	Ribonuclease H-like superfamily
Sp34_40067000.t1	IPR021109	Aspartic peptidase domain superfamily
Sp34_40067000.t1	IPR036397	Ribonuclease H superfamily
Sp34_40067000.t1	IPR036875	Zinc finger, CCHC-type superfamily
Sp34_40067000.t1	IPR041373	Reverse transcriptase, RNase H-like domain
Sp34_40067000.t1	IPR041588	Integrase zinc-binding domain
Sp34_40067000.t1	IPR043128	Reverse transcriptase/Diguanylate cyclase domain
Sp34_40067000.t1	IPR043502	DNA/RNA polymerase superfamily
Sp34_40067200.t1	IPR003677	SXP/RAL-2 family protein Ani s 5-like, cation-binding domain
Sp34_40067300.t1	IPR003677	SXP/RAL-2 family protein Ani s 5-like, cation-binding domain
Sp34_40067400.t1	IPR008138	Saposin B type, region 2
Sp34_40067400.t1	IPR008139	Saposin B type domain
Sp34_40067400.t1	IPR011001	Saposin-like
Sp34_40067510.t1	IPR007856	Saposin-like type B, region 1
Sp34_40067510.t1	IPR008138	Saposin B type, region 2
Sp34_40067510.t1	IPR008139	Saposin B type domain
Sp34_40067510.t1	IPR008373	Saposin
Sp34_40067510.t1	IPR011001	Saposin-like
Sp34_40067511.t1	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain
Sp34_40067511.t1	IPR036638	Helix-loop-helix DNA-binding domain superfamily
Sp34_40067610.t1	IPR003839	7TM GPCR, serpentine receptor class u (Sru)
Sp34_40067800.t1	IPR009075	Acyl-CoA dehydrogenase/oxidase, C-terminal
Sp34_40067800.t1	IPR009100	Acyl-CoA dehydrogenase/oxidase, N-terminal and middle domain superfamily
Sp34_40067800.t1	IPR013786	Acyl-CoA dehydrogenase/oxidase, N-terminal
Sp34_40067800.t1	IPR036250	Acyl-CoA dehydrogenase-like, C-terminal
Sp34_40067800.t1	IPR037069	Acyl-CoA dehydrogenase/oxidase, N-terminal domain superfamily
Sp34_40067800.t1	IPR046373	Acyl-CoA oxidase/dehydrogenase, middle domain superfamily
Sp34_40068000.t1	IPR004875	DDE superfamily endonuclease domain
Sp34_40068200.t1	IPR000276	G protein-coupled receptor, rhodopsin-like
Sp34_40068200.t1	IPR017452	GPCR, rhodopsin-like, 7TM
Sp34_40068400.t1	IPR006634	TRAM/LAG1/CLN8 homology domain
Sp34_40068400.t1	IPR016439	Sphingosine N-acyltransferase Lag1/Lac1-like
Sp34_40068700.t1	IPR000595	Cyclic nucleotide-binding domain
Sp34_40068700.t1	IPR000719	Protein kinase domain
Sp34_40068700.t1	IPR000961	AGC-kinase, C-terminal
Sp34_40068700.t1	IPR002374	cGMP-dependent kinase
Sp34_40068700.t1	IPR008271	Serine/threonine-protein kinase, active site
Sp34_40068700.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_40068700.t1	IPR014710	RmlC-like jelly roll fold
Sp34_40068700.t1	IPR017441	Protein kinase, ATP binding site
Sp34_40068700.t1	IPR018488	Cyclic nucleotide-binding, conserved site
Sp34_40068700.t1	IPR018490	Cyclic nucleotide-binding domain superfamily
Sp34_40068700.t1	IPR035014	cGMP-dependent protein kinase, catalytic domain
Sp34_40068810.t1	IPR000789	Cyclin-dependent kinase, regulatory subunit
Sp34_40068810.t1	IPR036858	Cyclin-dependent kinase, regulatory subunit superfamily
Sp34_40068900.t1	IPR001680	WD40 repeat
Sp34_40068900.t1	IPR015943	WD40/YVTN repeat-like-containing domain superfamily
